Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,s0,11270,0,7,6.572856804102747,1.2971870019100606,89.33794999029487,3070.0,62.899129956025014,0.0,7,8,10,10,12,13,14,21,55,69,89
GET,s1,7515,0,8,7.907948686047835,1.7649950023042038,77.54111800750252,9752.412774451097,41.94205515701224,0.0,8,9,9,9,10,12,21,31,61,78,78
GET,s2,7513,0,5,5.049315426715987,2.0600060088327155,25.337739993119612,9890.65939038999,41.93089293341756,0.0,5,5,5,6,6,7,7,8,18,25,25
GET,s3,7513,0,2,1.67102110798389,0.9460380097152665,12.034565006615594,3070.0,41.93089293341756,0.0,2,2,2,2,2,2,3,3,4,12,12
GET,s4,7513,0,5,5.692404338719701,1.75542599754408,75.2395049930783,9955.23652335951,41.93089293341756,0.0,5,6,6,6,7,8,19,32,54,75,75
GET,s5,7513,0,2,2.4028280008937304,1.551738998387009,13.442051989841275,10110.420471183283,41.93089293341756,0.0,2,2,3,3,3,3,4,4,10,13,13
GET,s6,7513,0,2,2.404049390852394,1.5488400094909593,12.722589002805762,10104.897111673099,41.93089293341756,0.0,2,2,3,3,3,3,3,4,5,13,13
GET,s7,7513,0,5,4.875464641583795,1.6828910011099651,17.47955799510237,9925.228670304805,41.93089293341756,0.0,5,5,6,6,6,6,7,7,10,17,17
GET,s8,7513,0,2,1.705447129926948,0.9637920011300594,3.882995995809324,3070.0,41.93089293341756,0.0,2,2,2,2,2,2,3,3,4,4,4
GET,s9,7513,0,2,2.3478270015481986,1.4985079906182364,13.185085001168773,10113.28044722481,41.93089293341756,0.0,2,2,3,3,3,3,3,4,5,13,13
,Aggregated,78889,0,3,4.182546831447594,0.9460380097152665,89.33794999029487,7675.941107125202,440.28832858037777,0.0,3,5,5,6,8,10,12,14,44,69,89
